"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2604","218750_at","TAF1D","79101","TATA-box binding protein associated factor, RNA polymerase I subunit D",-0.67161167391044,7.06616049491279,-2.38355718284572,0.0285912519996945,0.042564317067236,-4.44585014195566
"2605","218754_at","NOL9","79707","nucleolar protein 9",0.478865159792109,8.94019712467655,2.49108694913652,0.0229285106430339,0.0356040618447913,-4.24076230097058
"2606","218755_at","KIF20A","10112","kinesin family member 20A",0.526936239248318,9.16591743938802,2.8025205824045,0.0119200646642984,0.0207546999011731,-3.62418097440972
"2607","218762_at","ZNF574","64763","zinc finger protein 574",-0.813304946950298,8.1883203015979,-4.09063101561485,0.000709772786929114,0.00224821799005841,-0.873534057404626
"2608","218763_at","STX18","53407","syntaxin 18",0.962018965208026,7.86383757492968,4.83500203757409,0.000139599155769587,0.000674294364550607,0.747845778898443
"2609","218766_s_at","WARS2","10352","tryptophanyl tRNA synthetase 2, mitochondrial",0.598205300176035,6.9065939580447,3.21864254083857,0.00485027707824017,0.0100004715556003,-2.76026258225641
"2610","218768_at","NUP107","57122","nucleoporin 107",0.456035962032916,9.41089182811268,2.40350810421653,0.0274502741068422,0.0412984432965629,-4.40813778334784
"2611","218781_at","SMC6","79677","structural maintenance of chromosomes 6",0.741319588742924,7.25080223632221,3.86837781482787,0.00115940031879183,0.0032390093590752,-1.3591107083145
"2612","218782_s_at","ATAD2","29028","ATPase family, AAA domain containing 2",0.935448856468688,7.99454752818786,4.63233280147577,0.000216521209139807,0.000923565707761407,0.308723824727926
"2613","218785_s_at","IFT22","64792","intraflagellar transport 22",-1.24961380776613,6.12779708130139,-6.6486420739889,3.37249556093477e-06,4.47698455126041e-05,4.49487010196119
"2614","218793_s_at","SCML1","6322","Scm polycomb group protein like 1",-1.07747291471601,7.89165052579907,-5.08533218621371,8.16034316916446e-05,0.000441626948823368,1.28614507894286
"2615","218798_at","KRI1","65095","KRI1 homolog",-0.247454693305284,7.72708892518601,-1.17283762671096,0.256429056570273,0.299279828537605,-6.3309289662933
"2616","218799_at","GPN2","54707","GPN-loop GTPase 2",0.621620017363128,7.60939891046776,3.22715950535423,0.00476083350027921,0.00986854591200924,-2.74222044912159
"2617","218807_at","VAV3","10451","vav guanine nucleotide exchange factor 3",0.838824779172225,6.79461490485365,3.70812954789998,0.00165204917978363,0.0042338880219083,-1.70810122991582
"2618","218809_at","PANK2","80025","pantothenate kinase 2",0.834760293954042,7.92341236418857,4.5231653943159,0.000274646257659227,0.00109752325386761,0.0712247488726883
"2619","218819_at","INTS6","26512","integrator complex subunit 6",0.358103660608299,6.5548617409388,1.7080805001238,0.105127809985573,0.134267437712216,-5.61048068100058
"2620","218823_s_at","KCTD9","54793","potassium channel tetramerization domain containing 9",0.374991171642794,7.50637346865717,1.74321707619229,0.0986684161056813,0.1269061627307,-5.55615165961853
"2621","218827_s_at","CEP192","55125","centrosomal protein 192",0.709120368841204,6.79119370553285,3.75211118146474,0.00149905809279145,0.00392809794417066,-1.61245685027632
"2622","218829_s_at","CHD7","55636","chromodomain helicase DNA binding protein 7",1.03174233678541,5.88198681203587,5.26171226657019,5.61175864109085e-05,0.000334655068192745,1.66215749858465
"2623","218830_at","RPL26L1","51121","ribosomal protein L26 like 1",-0.372911464195234,9.95686212376713,-1.84572156690794,0.0817555651926685,0.107153004083882,-5.39327876072727
"2624","218839_at","HEY1","23462","hes related family bHLH transcription factor with YRPW motif 1",-0.445018267124507,7.25715580995462,-2.17845138567055,0.0431707600858658,0.0608788208395952,-4.82378783177389
"2625","218841_at","ASB8","140461","ankyrin repeat and SOCS box containing 8",-0.361756751365479,7.19067217768887,-1.79112375342285,0.0904177209718363,0.117414301814767,-5.48082946983113
"2626","218842_at","RPAP3","79657","RNA polymerase II associated protein 3",0.741335207397031,7.06836401471535,3.14284436770392,0.0057223866111401,0.0114043193323557,-2.92028540165747
"2627","218848_at","THOC6","79228","THO complex 6",-0.24365615292935,7.52794463604617,-0.918530136250191,0.370709473031853,0.416661861497563,-6.59314294587813
"2628","218854_at","DSE","29940","dermatan sulfate epimerase",0.843522720850379,7.73844161891974,3.74501727629592,0.00152274178082886,0.00396656216931148,-1.62789160312278
"2629","218859_s_at","ESF1","51575","ESF1 nucleolar pre-rRNA processing protein homolog",0.258214680683002,6.34503143166676,1.26977888928302,0.22063072142704,0.261635130839484,-6.2165527195263
"2630","218861_at","RNF25","64320","ring finger protein 25",-0.841280302365182,7.56559444085402,-4.48721876222194,0.000297072175232303,0.00115876832125204,-0.00709925229888775
"2631","218862_at","ASB13","79754","ankyrin repeat and SOCS box containing 13",-0.0102115443451858,7.3522402649026,-0.0480077113822725,0.962248523559655,0.965986620769987,-7.02388854814864
"2632","218868_at","ACTR3B","57180","ARP3 actin related protein 3 homolog B",0.593045872581559,5.82841488779758,2.8662828613737,0.0104020788212447,0.0185695585855839,-3.49438503805812
"2633","218875_s_at","FBXO5","26271","F-box protein 5",-0.766388103370906,7.25132911551912,-3.82932340052721,0.00126390523981726,0.00344540702925675,-1.44428269100468
"2634","218877_s_at","TRMT11","60487","tRNA methyltransferase 11 homolog",0.815442347125908,7.33112751193128,3.66927681158947,0.00180010113702296,0.00450170453702273,-1.79248616856705
"2635","218880_at","FOSL2","2355","FOS like 2, AP-1 transcription factor subunit",-0.0784850518244102,7.01238398033451,-0.319807571221538,0.752864378356616,0.778210812427955,-6.97163880861295
"2636","218882_s_at","WDR3","10885","WD repeat domain 3",0.300815590682381,8.61327442872562,1.43023507224233,0.170094036942444,0.20717266636234,-6.01090828887067
"2637","218886_at","PAK1IP1","55003","PAK1 interacting protein 1",-0.635980967950609,7.36006034402551,-2.86981375628268,0.0103237092644559,0.0184624120121556,-3.48716646857299
"2638","218888_s_at","NETO2","81831","neuropilin and tolloid like 2",0.816225346845558,8.13499578967188,4.04176416708095,0.000790559907028464,0.00243932962357738,-0.980380805443146
"2639","218889_at","NOC3L","64318","NOC3 like DNA replication regulator",0.235348437151024,7.91747213903484,1.10722542574315,0.283041255181652,0.32652936470175,-6.40393134364241
"2640","218890_x_at","MRPL35","51318","mitochondrial ribosomal protein L35",-0.580169025783849,8.46745089262828,-3.04726015385528,0.00704302811339046,0.0134957617782051,-3.1205619309853
"2641","218894_s_at","MAGOHB","55110","mago homolog B, exon junction complex subunit",0.683608453261129,7.07889003102467,2.9043258303118,0.00958713374626096,0.0173438242711354,-3.41644478058051
"2642","218897_at","TMEM177","80775","transmembrane protein 177",-1.29476033883257,7.19864713352103,-6.55798678374393,4.02180210606849e-06,4.9673018807408e-05,4.31727386332371
"2643","218904_s_at","C9orf40","55071","chromosome 9 open reading frame 40",-0.645008267817266,6.41467377259287,-3.03778042182696,0.00718916111917891,0.013710694114744,-3.14032503096647
"2644","218905_at","INTS8","55656","integrator complex subunit 8",0.803383084612268,8.05592935705738,4.10984648626895,0.000680329813321618,0.00218500514628526,-0.831514348964409
"2645","218906_x_at","KLC2","64837","kinesin light chain 2",-0.454496190171594,8.18346115026628,-2.29452760646344,0.0342432734994917,0.0499509689868781,-4.6121496706462
"2646","218909_at","RPS6KC1","26750","ribosomal protein S6 kinase C1",1.23148521407026,6.63152374675544,6.69527062983535,3.08182538538633e-06,4.22864624782435e-05,4.58577830687657
"2647","218911_at","YEATS4","8089","YEATS domain containing 4",0.868846755205036,4.33493843863164,4.21706144969386,0.000537237110712776,0.00181339562857046,-0.597058276979094
"2648","218912_at","GCC1","79571","GRIP and coiled-coil domain containing 1",-1.09406346978208,8.22565875125647,-5.69932460749841,2.25075541700083e-05,0.000166180774955228,2.58125456881308
"2649","218919_at","ZFAND1","79752","zinc finger AN1-type containing 1",0.732971607120787,7.14684747793728,3.7228669588361,0.00159912351816468,0.0041220964503979,-1.67606612464327
"2650","218929_at","CDKN2AIP","55602","CDKN2A interacting protein",-0.99505139203591,7.28214964223988,-4.6963085943963,0.000188436871782314,0.000845042153385562,0.447614314249461
"2651","218932_at","ZNHIT6","54680","zinc finger HIT-type containing 6",0.29706052879926,7.59016383045765,1.4597579049571,0.161906293063372,0.198447199521548,-5.97094638595869
"2652","218937_at","ZSCAN32","54925","zinc finger and SCAN domain containing 32",-0.600339289076347,7.07440839083015,-3.15469827913051,0.00557651749529024,0.0111999875342584,-2.89532673095177
"2653","218938_at","FBXL15","79176","F-box and leucine rich repeat protein 15",-0.645712708996244,6.53542362111482,-3.30133840451129,0.00404730940824591,0.00858461455196346,-2.58459500492942
"2654","218940_at","VCPKMT","79609","valosin containing protein lysine methyltransferase",-0.90530413828639,6.55103949213575,-4.37700157821621,0.000378105882351878,0.00138267257213818,-0.247553827546867
"2655","218943_s_at","DDX58","23586","DExD/H-box helicase 58",0.338117565747376,5.94971709824583,1.47945518945265,0.156625345505681,0.193042605887567,-5.9439289742641
"2656","218944_at","PYCR3","65263","pyrroline-5-carboxylate reductase 3",0.711345275273173,7.04569310838977,3.399469870309,0.00326293268510415,0.00724944172207708,-2.37484478716907
"2657","218949_s_at","QRSL1","55278","QRSL1, glutaminyl-tRNA amidotransferase subunit A",0.957622115323812,6.79758831938112,5.26353650054523,5.59016836711421e-05,0.000334655068192745,1.6660309231134
"2658","218953_s_at","PCYOX1L","78991","prenylcysteine oxidase 1 like",-1.09128346040324,7.1358720654955,-5.29958895345245,5.18051411679786e-05,0.000317485657632217,1.74251373376035
"2659","218954_s_at","BRF2","55290","BRF2, RNA polymerase III transcription initiation factor subunit",-0.570155463157384,6.84399226986554,-3.07794691567059,0.00658955640163817,0.0127634068716302,-3.05646027221631
"2660","218962_s_at","TMEM168","64418","transmembrane protein 168",1.03258653956335,6.5480618627698,4.4418486220154,0.000328050833020358,0.0012526421399616,-0.106029584433072
"2661","218966_at","MYO5C","55930","myosin VC",0.549202007290525,8.57348280743846,2.23564810696891,0.0385333754020223,0.0551162348347192,-4.72026416053692
"2662","218970_s_at","CUTC","51076","cutC copper transporter",0.85414325915298,7.11197912023749,3.87338595027865,0.0011466406403502,0.00321494812452619,-1.34818414666232
"2663","218973_at","EFL1","79631","elongation factor like GTPase 1",0.955999958503186,8.38104660445187,5.00928634110657,9.59970004106883e-05,0.000505410353605339,1.12315877716308
"2664","218976_at","DNAJC12","56521","DnaJ heat shock protein family (Hsp40) member C12",0.238956553124607,8.29035174294283,0.998620836746885,0.331457517707596,0.376777772144888,-6.51666958699071
"2665","218980_at","FHOD3","80206","formin homology 2 domain containing 3",0.355177947649095,5.99763885125547,1.79455101113898,0.089851238894086,0.116776484413479,-5.47538664797448
"2666","218982_s_at","MRPS17","51373","mitochondrial ribosomal protein S17",-0.705666026313208,10.1014270764094,-3.39938597472842,0.00326353455144134,0.00724944172207708,-2.37502465428782
"2667","218984_at","PUS7","54517","pseudouridine synthase 7",0.871273268062695,8.43287031340427,4.20268671577119,0.000554502868420047,0.00185692591249521,-0.628489705386776
"2668","218987_at","ATF7IP","55729","activating transcription factor 7 interacting protein",0.93383753172481,7.17633613534159,4.97890279011086,0.000102451024919432,0.000531675114947778,1.05790187760685
"2669","218989_x_at","SLC30A5","64924","solute carrier family 30 member 5",0.567437260837778,7.09962083470002,2.65415661790935,0.0163195402057077,0.0267903092524613,-3.92176596629389
"2670","218993_at","MRM3","55178","mitochondrial rRNA methyltransferase 3",-0.831196500698542,8.93956060870649,-4.11702610712665,0.000669647172110127,0.00215636124684684,-0.815813761421382
"2671","218995_s_at","EDN1","1906","endothelin 1",-1.08018508165467,7.19133021439193,-5.49962313195849,3.40536912083404e-05,0.000229068321989292,2.16442994406821
"2672","219000_s_at","DSCC1","79075","DNA replication and sister chromatid cohesion 1",0.523735594952841,7.41682768922803,2.57878951836131,0.0191107958804729,0.0305005548251911,-4.07032611006144
"2673","219001_s_at","DCAF10","79269","DDB1 and CUL4 associated factor 10",0.286569553139206,7.35664457630408,1.21461610672511,0.240494484327438,0.282704092456173,-6.2825759554085
"2674","219002_at","FASTKD1","79675","FAST kinase domains 1",0.656556122128416,7.64933885292445,3.27522724419999,0.00428558913540433,0.00902213978879079,-2.64017642966008
"2675","219003_s_at","MANEA","79694","mannosidase endo-alpha",0.194324982881642,4.16528076285329,0.89922271653992,0.380624471007526,0.426260918957868,-6.61071228267304
"2676","219004_s_at","MIS18A","54069","MIS18 kinetochore protein A",-0.774863793305142,7.66923592371847,-3.91352828236019,0.00104932083100565,0.00302974292080867,-1.26056976994137
"2677","219006_at","NDUFAF4","29078","NADH:ubiquinone oxidoreductase complex assembly factor 4",-0.838541239547325,8.44597561986958,-3.9840554923071,0.000897960199808212,0.00268781330077728,-1.10651710886365
"2678","219007_at","NUP43","348995","nucleoporin 43",0.56677409647491,8.37228908278114,2.83290950513496,0.0111717284350804,0.0197399030639226,-3.56245465668983
"2679","219010_at","INAVA","55765","innate immunity activator",-0.606432842913249,7.12150675496232,-2.80154047757204,0.0119449856956601,0.0207864201134916,-3.62616761688005
"2680","219014_at","PLAC8","51316","placenta specific 8",-0.0263417291036117,6.88825718483308,-0.110179709403726,0.913508514373679,0.922732867450416,-7.01873525187404
"2681","219016_at","FASTKD5","60493","FAST kinase domains 5",-1.09882478942988,8.08176988916979,-5.86016885993079,1.61826531488917e-05,0.000131367558677259,2.91357549226303
"2682","219017_at","ETNK1","55500","ethanolamine kinase 1",0.548300322130319,6.16936894972367,2.69903648337417,0.0148467405775979,0.0248058957603077,-3.83243793976417
"2683","219021_at","RNF121","55298","ring finger protein 121",0.425587246243462,7.46658513804078,2.13896924469528,0.0466649497069849,0.0651251165802701,-4.89435170225317
"2684","219026_s_at","RASAL2","9462","RAS protein activator like 2",0.603328281396335,4.60114537404761,3.15195056607716,0.00561000228093642,0.0112453891875784,-2.90111437760651
"2685","219029_at","TMEM267","64417","transmembrane protein 267",0.196265122275053,7.06271843411209,0.902149260565072,0.379110303602556,0.424718587959367,-6.6080710434718
"2686","219031_s_at","NIP7","51388","NIP7, nucleolar pre-rRNA processing protein",-0.902550369413258,6.62344406207851,-4.14788724978456,0.00062561925731291,0.00204646130477567,-0.748324509232731
"2687","219032_x_at","OPN3","23596","opsin 3",-0.808728343937052,8.05326665965178,-3.84744389095502,0.001214293273513,0.00334713194770118,-1.40477262414683
